"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI2168";"Marabá";"Marabá";"Grupo 2";"VILA SECO";"1";"8";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"0";;;"1";;"2";"-";"2";;"3";;"4";;"4";;"até 50"
"NUI2167";"Marabá";"Marabá";"Grupo 2";"VILA ALTO BONITO DO ITACAIÚNAS";"1";"37";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"0";;;"1";;"2";"-";"1";;"1";;"4";;"4";;"até 50"
"NUI2152";"Marabá";"Marabá";"Grupo 2";"Vila Canaã";"1";"158";"Censo IBGE";"2010";"1";"Palafitas";;"4";"3";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"4";"2";"1";;"1";"Palafitas";"3";;"3";;"de 100 a 700"
"NUI2131";"Marabá";"Marabá";"Grupo 2";"Bom Planalto";"3. trabalho de campo";"2103";"CADUNICO";"2020";"1";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"1";"Prefeitura";"Pesquisa de Campo";"3";"alagamento, grotas";"3";"2";"1";;"1";;"3";;"3";;"mais que 2.000"
"NUI2140";"Marabá";"Marabá";"Grupo 2";"Folha 13";"1";"498";"Censo IBGE";"2010";"1";;;"4";"3";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"3";"1";"1";;"1";;"2";;"2";;"de 100 a 700"
"NUI2141";"Marabá";"Marabá";"Grupo 2";"Folha 14";"1";"136";"Censo IBGE";"2010";"1";;;"4";"1";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"3";"1";"1";;"1";;"3";;"3";"Caixa Econômica";"de 100 a 700"
"NUI2174";"Marabá";"Marabá";"Grupo 2";"VILA CARIMÃ";"1";"144";"Censo IBGE";"2010";"4";;;"4";"2";"1";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"2";"-";"1";;"3";;"4";;"4";"Sede distrito municipal";"de 100 a 700"
"NUI2173";"Marabá";"Marabá";"Grupo 2";"VILA ALTO BONITO";"1";"68";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"0";;;"1";;"2";"-";"1";;"1";;"4";;"4";"Sede distrito municipal";"de 51 a 99"
"NUI2176";"Marabá";"Marabá";"Grupo 2";"VILA ITAPERUNA";"1";"48";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"0";;;"1";;"2";"-";"1";;"3";;"4";;"4";;"até 50"
"NUI2175";"Marabá";"Marabá";"Grupo 2";"VILA CASA BRANCA";"1";"20";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"2";"-";"1";;"3";;"4";;"4";;"até 50"
"NUI2170";"Marabá";"Marabá";"Grupo 2";"VILA LANA";"1";"65";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"2";"-";"2";;"3";;"4";;"4";;"de 51 a 99"
"NUI2169";"Marabá";"Marabá";"Grupo 2";"VILA CONQUISTA";"1";"68";"Censo IBGE";"2010";"4";;;"4";"2";"1";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"2";"-";"1";;"3";;"4";;"4";;"de 51 a 99"
"NUI2172";"Marabá";"Marabá";"Grupo 2";"VILA ALBANI";"1";"76";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"0";;;"1";;"2";"-";"1";;"1";;"4";;"4";;"de 51 a 99"
"NUI2171";"Marabá";"Marabá";"Grupo 2";"VILA MURUMURU";"1";"182";"Censo IBGE";"2010";"4";;;"4";"2";"1";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"2";"-";"2";;"1";;"4";"Imagens SV antigas, marcaria o 2";"4";"Sede distrito municipal";"de 100 a 700"
"NUI2179";"Marabá";"Marabá";"Grupo 2";"VILA TRÊS PODERES OU TRINDADE - NOROESTE";"1";"265";"Censo IBGE";"2010";"4";;;"4";"2";"1";"2";"5";"Área Protegida - municipal";"0";;;"1";;"2";"-";"1";;"3";;"4";"Imagem SV de 2012 - marcaria o 2";"4";"Sede distrito municipal";"de 100 a 700"
"NUI2178";"Marabá";"Marabá";"Grupo 2";"VILA SARANDI";"1";"2";"Censo IBGE";"2010";"4";;;"4";"2";"1";"2";"5";"Área Protegida - municipal";"1";"IPEA";"imagem de satélite";"1";;"2";"-";"2";;"3";;"4";"Imagem SV de 2012 - marcaria o 2";"4";"Não tem SV atualizado. Imagem aérea 2020 - marcaria o 3";"até 50"
"NUI2166";"Marabá";"Marabá";"Grupo 2";"VILA SÃO PEDRO";"1";"16";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"0";;;"1";;"2";"-";"2";;"3";;"4";"Imagens SV antigas, marcaria o 2";"4";;"até 50"
"NUI2180";"Marabá";"Marabá";"Grupo 2";"VILA TRÊS PODERES OU TRINDADE  SUDOESTE";"1";"219";"Censo IBGE";"2010";"4";;;"4";"1";"1";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"2";"-";"1";;"3";;"4";"Imagem SV de 2012 - marcaria o 2";"4";"Sede distrito municipal";"de 100 a 700"
"NUI2165";"Marabá";"Marabá";"Grupo 2";"VILA CAFÉ";"1";"112";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"3";"2";"1";;"3";;"4";"Imagens SV antigas, marcaria o 3";"4";"marcaria o 3";"de 100 a 700"
"NUI2177";"Marabá";"Marabá";"Grupo 2";"VILA ESCADA ALTA";"1";"1";"Censo IBGE";"2010";"4";;;"2";"3";"1";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"1";;"2";"-";"3";;"3";;"4";;"4";"Dúvida se é NUI";"até 50"
"NUI2164";"Marabá";"Marabá";"Grupo 2";"VILA SÃO RAIMUNDO";"1";"249";"Censo IBGE";"2010";"4";;;"4";"2";"1";"2";"5";"Área Protegida - municipal";"0";;;"1";;"2";"-";"1";;"3";;"4";"Imagens SV antigas, marcaria o 2";"4";"marcaria o 3";"de 100 a 700"
"NUI2188";"Marabá";"Marabá";"Grupo 2";"VILA CUPU";"1";"357";"Censo IBGE";"2010";"4";;;"3";"3";"1";"2";"1";;"0";;;"1";;"2";"-";"2";"Predomina malha muito aberta. Difere padrão da cidade formal. Traçcado regulador num trecho muito pequeno.";"5";"Quase não se identicam lotes.";"4";"Não tem SV";"4";"Imagem de baixa resolução para as análises";"de 100 a 700"
"NUI2207";"Marabá";"Parauapebas";"Grupo 2";"Chácara do Cacau";"1";"80";"Estimativa dos técnicos municipais";"2020";"2";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"DESLIZAMENTO/MOVIMENTO DE MASSA";"1";"-";"2";;"2";;"1";;"1";"asfalto, iluminação";"de 51 a 99"
"NUI2208";"Marabá";"Parauapebas";"Grupo 2";"Lot. Jardim Ipiranga";"1";"1000";"Estimativa dos técnicos municipais";"2020";"2";"loteamento popular";;"3";"3";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"de 701 a 2.000"
"NUI2205";"Marabá";"Parauapebas";"Grupo 2";"Casas Populares I e II";"1";"1500";"Estimativa dos técnicos municipais";"2020";"3";"Lotes em área de implementação de programa habitacional pela Prefeitura - O 'Casas Populares' agora são parte do programa Habitar Feliz";;"4";"3";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"1";"-";"1";;"1";;"1";;"1";"Morar Dias Melhores";"de 701 a 2.000"
"NUI2206";"Marabá";"Parauapebas";"Grupo 2";"Céu Azul";"1";"300";"Estimativa dos técnicos municipais";"2020";"1";;;"3";"2";"2";"1";"5";"Área Protegida - municipal";"0";;;"2";;"1";"-";"3";;"3";;"3";;"3";"Betanea B";"de 100 a 700"
"NUI2216";"Marabá";"Parauapebas";"Grupo 2";"Res. Vila Nova";"1";"800";"Estimativa dos técnicos municipais";"2020";"3";"loteamento pop";;"3";"3";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";"ausência de saneamento";"de 701 a 2.000"
"NUI2217";"Marabá";"Parauapebas";"Grupo 2";"Res. Vila Nova II";"1";"200";"Estimativa dos técnicos municipais";"2020";"3";"loteamento pop";;"3";"3";"2";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI2209";"Marabá";"Parauapebas";"Grupo 2";"Lot. Jardim Tropical";"1";"1500";"Estimativa dos técnicos municipais";"2020";"2";;;"3";"3";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";"ausência de saneamento. (intervenção de obras publicas)";"de 701 a 2.000"
"NUI2210";"Marabá";"Parauapebas";"Grupo 2";"Lot. Jardim Tropical II";"1";"2000";"Estimativa dos técnicos municipais";"2020";"2";;;"3";"3";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";"ausência de saneamento (programa de saneamento nos 2 bairros)";"de 701 a 2.000"
"NUI2196";"Marabá";"Palestina do Pará";"Grupo 4";"Cidade Nova";"1";"761";"CADUNICO";"2020";"5";;;"4";"3";"2";"2";"5";"Área Protegida - municipal";"0";"FBDS";"menos de 1%";"2";;"1";"-";"1";;"1";;"1";;"1";;"de 701 a 2.000"
"NUI2200";"Marabá";"Parauapebas";"Grupo 2";"Alto Bonito";"1";"400";"Estimativa dos técnicos municipais";"2020";"2";"2 e 3 - há também presença de conjunto habitacional MCMV";"conjunto habitacional Alto Bonito (antigo Morro do Chapéu) ocupa uma área equivalente 15% do total do NUI";"3";"3";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"há uma área de morro (que foi parcialmente 'desmontado' e terraplenado) e uma ocupação irregular no NUI, possui risco de alagamento";"1";"-";"2";;"1";;"1";;"2";"infraestrutura básica";"de 100 a 700"
"NUI2195";"Marabá";"Palestina do Pará";"Grupo 4";"Alto Bonito";"1";"113";"Censo IBGE";"2010";"5";;;"4";"3";"2";"2";"5";"Área Protegida - municipal";"1";"Prefeitura";"Pesquisa de Campo";"2";;"1";"-";"1";;"2";;"1";;"2";;"de 100 a 700"
"NUI2194";"Marabá";"Palestina do Pará";"Grupo 4";"Liberdade";"1";"79";"CADUNICO";"2020";"5";;;"4";"3";"2";"2";"5";"Área Protegida - municipal";"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";;"de 51 a 99"
"NUI2203";"Marabá";"Parauapebas";"Grupo 2";"Bairro Novo Brasil";"1";"400";"Estimativa dos técnicos municipais";"2020";"1";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"1";"-";"2";;"2";;"2";;"2";"PLHIS: A e B";"de 100 a 700"
"NUI2204";"Marabá";"Parauapebas";"Grupo 2";"Bela Vista";"1";"500";"Estimativa dos técnicos municipais";"2020";"1";;;"4";"1";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"1";"-";"2";;"1";;"1";;"2";"Intervenções necessárias - Equipamentos urbanos e serviços e adequação de UHs (PLHIS: Bela Vista I A/II A/II B ; Há projeto de parcelamento do solo)";"de 100 a 700"
"NUI2201";"Marabá";"Parauapebas";"Grupo 2";"Alto da Boa Vista";"1";"500";"Estimativa dos técnicos municipais";"2020";"2";"1 e 2 - há também presença de ocupações espontâneas";"indeterminado";"4";"2";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"4";;"3";;"1";;"3";;"de 100 a 700"
"NUI2202";"Marabá";"Parauapebas";"Grupo 2";"Maranhãozinho";"1";"366";"PLHIS";"2010";"1";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"1";"Prefeitura";"Pesquisa de Campo";"3";"Parte consolidado e parte não consolidável. Risco de desmoronamento (fonte: plano diretor e PLHIS)";"1";"-";"3";;"4";;"1";;"2";"Parte da pop. Deve ser removida por estar em área de risco e parte da área deve receber equipamentos urbanos e serviços e adequação de UH`s, está passando por uma intervenção urbanística no momento";"de 100 a 700"
"NUI2189";"Marabá";"Marabá";"Grupo 2";"VILA GARIMPO DAS PEDRAS";"1";"58";"Censo IBGE";"2010";"1";;;"4";"3";"1";"2";"1";;"1";"FBDS";;"1";;"2";"-";"1";;"3";;"4";;"3";;"de 51 a 99"
"NUI2199";"Marabá";"Palestina do Pará";"Grupo 4";"Galileia";"1";"49";"Censo IBGE";"2010";"5";;;"4";"3";"2";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"1";;"3";;"2";;"1";;"até 50"
"NUI2185";"Marabá";"Marabá";"Grupo 2";"VILA BELO VALE  KM 16";"1";"80";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"1";;"0";;;"1";;"2";"-";"2";"Predomina malha muito aberta. Difere padrão da cidade formal. Traçado regulador num trecho muito pequeno.";"3";;"4";"SV2012";"4";;"de 51 a 99"
"NUI2186";"Marabá";"Marabá";"Grupo 2";"VILA BOA ESPERANÇA DO BURGO";"1";"28";"Censo IBGE";"2010";"4";;;"4";"3";"1";"2";"1";;"1";"FBDS";;"1";;"2";"-";"2";"Predomina malha muito aberta. Difere padrão da cidade formal. Traçado regulador num trecho muito pequeno.";"3";;"4";"SV2012";"4";;"até 50"
"NUI2197";"Marabá";"Palestina do Pará";"Grupo 4";"Centro";"1";"395";"CADUNICO";"2020";"5";;;"4";"3";"3";"2";"5";"Área Protegida - municipal";"0";"FBDS";"menos de 1%";"2";;"1";"-";"1";;"2";;"1";;"1";;"de 100 a 700"
"NUI2198";"Marabá";"Palestina do Pará";"Grupo 4";"Rua Nova";"1";"84";"Censo IBGE";"2010";"5";;;"4";"3";"2";"2";"5";"Área Protegida - municipal";"1";"Prefeitura";"Pesquisa de Campo";"2";;"1";"-";"1";;"3";;"2";;"1";;"de 51 a 99"
"NUI2192";"Marabá";"Palestina do Pará";"Grupo 4";"ARAGUAIA - porteirinha";"1";"27";"Censo IBGE";"2010";"1";"invasão";;"4";"1";"2";"1";"5";"Área Protegida - municipal";"1";"Prefeitura";"Pesquisa de Campo";"2";;"1";"-";"1";;"3";;"2";;"3";;"até 50"
"NUI2193";"Marabá";"Palestina do Pará";"Grupo 4";"Bananal";"1";"48";"Censo IBGE";"2010";"5";;;"4";"3";"2";"1";"5";"Área Protegida - municipal";"1";"s/i";"Pesquisa de Campo";"2";;"1";"-";"1";;"1";;"1";;"3";;"até 50"
"NUI2159";"Marabá";"Marabá";"Grupo 2";"São Miguel da Conquista (dentro do Loteamento Belo Horizonte)";"1";"281";"Censo IBGE";"2010";"1";;;"4";"2";"3";"1";"5";"parte cota 82m";"0";;;"3";"alagamento";"4";"2";"1";;"1";;"4";;"2";"rua sem drenagem, iluminação, ruas sem asfalto";"de 100 a 700"
"NUI2136";"Marabá";"Marabá";"Grupo 2";"Carajás II (parte de Loteamento Belo Horizonte e parte do Vale do Itacaiúnas)";"1";"153";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"3";"2";"1";;"1";;"4";;"2";;"de 100 a 700"
"NUI2161";"Marabá";"Marabá";"Grupo 2";"Filadélfia";"1";"292";"Censo IBGE";"2010";"2";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento/desabamento";"3";"2";"1";;"2";;"4";;"2";;"de 100 a 700"
"NUI2160";"Marabá";"Marabá";"Grupo 2";"São Miguel da Conquista II (dentro do Loteamento Belo Horizonte)";"1";"231";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"3";"2";"1";;"1";;"4";;"2";;"de 100 a 700"
"NUI2190";"Marabá";"Marabá";"Grupo 2";"VILA MURAJUBA  NAZARÉ";"1";"165";"Censo IBGE";"2010";"4";;;"5";"3";"1";"2";"1";;"0";;;"1";;"2";"-";"2";"Predomina malha muito aberta. Difere padrão da cidade formal. Traçcado regulador num trecho muito pequeno.";"3";;"4";"Não tem SV";"4";;"de 100 a 700"
"NUI2191";"Marabá";"Marabá";"Grupo 2";"VILA SORORÓ";"1";"426";"Censo IBGE";"2010";"4";;;"4";"2";"1";"2";"1";;"1";"FBDS";;"1";;"4";"2";"1";;"1";;"4";;"2";"Sede distrito municipal";"de 100 a 700"
"NUI2135";"Marabá";"Marabá";"Grupo 2";"Carajás I (parte de Loteamento Belo Horizonte e parte do Vale do Itacaiúnas)";"1";"381";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"3";"2";"1";;"1";;"4";;"2";;"de 100 a 700"
"NUI2133";"Marabá";"Marabá";"Grupo 2";"Bairro Novo Paraiso (km 6,5 - 8)";"3. trabalho de campo";"73";"Censo IBGE";"2010";"1";;;"4";"3";"2";"1";"5";"abaixo cota 82 m";"0";;;"3";"assoreamento, alagamento";"4";"2";"3";;"1";;"2";;"3";"km8";"de 51 a 99"
"NUI2246";"Marabá";"Piçarra";"Grupo 4";"ZEIS 03";"PLANO DIRETOR";"45";"Censo IBGE";"2010";"1";;;"3";"2";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"2";;"3";;"1";;"4";;"até 50"
"NUI2241";"Marabá";"Piçarra";"Grupo 4";"ZEIS BRASIL NOVO";"PLANO DIRETOR";"84";"CADUNICO";"2020";"1";;;"4";"2";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"3";;"3";;"2";;"4";;"de 51 a 99"
"NUI2239";"Marabá";"Piçarra";"Grupo 4";"GABRIEL SOARES";"DECRETO 1020A/2019";"144";"CADUNICO";"2020";"2";;;"4";"2";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"2";;"2";;"1";;"2";;"de 100 a 700"
"NUI2240";"Marabá";"Piçarra";"Grupo 4";"FERREIRA CARDOSO";"DECRETO 1020A/2019";"39";"Censo IBGE";"2010";"2";;;"4";"4";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"2";;"2";;"1";;"2";;"até 50"
"NUI2244";"Marabá";"Piçarra";"Grupo 4";"ZEIS IRREGULAR 01";"PLANO DIRETOR";"19";"Censo IBGE";"2010";"2";;;"3";"3";"2";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"2";;"3";;"2";;"4";;"até 50"
"NUI2245";"Marabá";"Piçarra";"Grupo 4";"ZEIS IRREGULAR 02";"PLANO DIRETOR";"68";"Censo IBGE";"2010";"2";;;"3";"3";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"2";;"3";;"1";;"4";;"de 51 a 99"
"NUI2242";"Marabá";"Piçarra";"Grupo 4";"ZEIS JOSÉ GOIANO";"PLANO DIRETOR";"19";"Censo IBGE";"2010";"1";;;"4";"3";"3";"1";"5";"Área Protegida - municipal";"0";;;"2";;"1";"-";"2";;"3";;"2";;"4";;"até 50"
"NUI2243";"Marabá";"Piçarra";"Grupo 4";"ZEIS CENTRO";"PLANO DIRETOR";"70";"Censo IBGE";"2010";"1";;;"3";"1";"3";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"3";;"3";;"1";;"4";;"de 51 a 99"
"NUI2233";"Marabá";"Parauapebas";"Grupo 2";"Residencial Linha Verde";"1";"200";"Estimativa dos técnicos municipais";"2020";"2";;;"3";"3";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"2";;"1";;"2";;"3";"Intervenção necessária - adequação de UH`s , implantação de infraestrutura básica. (LOT PART, TEM PARCELAMENTO, IRREGULAR)";"de 100 a 700"
"NUI2234";"Marabá";"Parauapebas";"Grupo 2";"Rio Verde";"1";"979";"CADUNICO";"2020";"1";"Favela na área central da cidade, com características de inadequação pela localização próxima às margens de córrego, o
que acarreta risco de enchentes no período de chuvas.";;"4";"3";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"alagamento";"1";"-";"2";;"1";"2";"2";"popular, médio e alto";"2";"Intervenção necessária - Remoção (GLEBA PATR, PARC 515, DESCARACTERIZADO AUTO DE PARCELAMENTO)";"de 701 a 2.000"
"NUI2231";"Marabá";"Parauapebas";"Grupo 2";"Primavera (Riacho Doce)";"1";"250";"PLHIS";"2010";"1";;;"4";"3";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"Inadequado pois está a margem de um córrego/inundação";"1";"-";"2";;"1";"2";"1";;"2";"Intervenção necessária - Remoção - segundo o PLHIS (2015) (REGISTRADO S AUTO DE DEMERCAÇÃO)";"de 100 a 700"
"NUI2232";"Marabá";"Parauapebas";"Grupo 2";"Primavera";"1";"446";"CADUNICO";"2020";"2";;;"4";"3";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"inundação";"1";"-";"3";;"3";;"2";;"2";"Intervenção necessária - Remoção - segundo o PLHIS (2015)";"de 100 a 700"
"NUI2236";"Marabá";"Parauapebas";"Grupo 2";"Vila Paulo Fonteles";"1";"200";"Estimativa dos técnicos municipais";"2020";"4";"Vila de origem ocupação espontânea";;"4";"3";"1";"1";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"3";;"3";"parcial distanciamento";"1";;"3";;"de 100 a 700"
"NUI2238";"Marabá";"Piçarra";"Grupo 4";"CENTRO";"DECRETO 1020A/2019";"541";"CADUNICO";"2020";"2";;;"4";"2";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"2";;"2";;"1";;"2";;"de 100 a 700"
"NUI2235";"Marabá";"Parauapebas";"Grupo 2";"União";"1";"150";"Estimativa dos técnicos municipais";"2020";"2";;;"4";"3";"3";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"3";"Inadequado pois está a margem de um córrego - parc alagamento";"1";"-";"2";;"2";;"2";;"2";"Intervenção necessária - Remoção (GLEBA PATR, PARC 515, DESCARACTERIZADO AUTO DE PARCELAMENTO)";"de 100 a 700"
"NUI2237";"Marabá";"Parauapebas";"Grupo 2";"Vila Rica";"1";"41";"Estimativa dos técnicos municipais";"2020";"2";;;"4";"2";"2";"2";"5";"Área Protegida - municipal";"1";"FBDS";;"2";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
